调度名,币对(标准),总收益,成交收益,资金费收益,手续费,滑点,当期资金费率,当期资金费,成交量,最大持仓,当前持仓,换手率,敞口,市场成交占比,总收益率,成交收益率,资金费收益率,滑点率,手续费率,持仓占比,账户1,账户2,仓位数量,调度最后成交时间,调度最大对冲延迟,主机,调度最后更新时间,配对盈利,价差值,配对胜率,波动率,买卖单卖单数量,买卖单买单数量,配对笔数,累计资金费率
fr-SNX-USDT-loong_kc_bnfutures_mode_2,SNX-USDT-FTR,2.4037856200000003E+00,0E+00,2.4037856200000003E+00,0E+00,0E+00,1.118E-05 | 0E+00,2.016138356737024E-02,0E+00,-2.2031424E+03,-1.803343789568E+03,0E+00,0E+00,0E+00,0E+00,0E+00,1.0910713805880182E-03,0E+00,0E+00,5.613731135369321E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-5.3216E+03,2025-12-22 22:24:04,0E+00,prod-strategy-ap71,2026-01-30 09:43:01,0E+00,1.7804154302669684E-03|kucoin_spot,0E+00,1.3444481887330197E+00,0E+00,0E+00,0E+00,1.3367700000000001E-03 | 0E+00
fr-SNX-USDT-loong_kc_bnfutures_mode_0,SNX-USDT-FTR,2.40378562E+00,0E+00,2.40378562E+00,0E+00,0E+00,1.118E-05 | 0E+00,2.016138356737024E-02,0E+00,-2.2031424E+03,-1.803343789568E+03,0E+00,0E+00,0E+00,0E+00,0E+00,1.091071380588018E-03,0E+00,0E+00,5.613731135369321E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-5.3216E+03,2025-12-09 16:02:21,0E+00,prod-strategy-ap71,2026-01-10 10:47:07,0E+00,1.7804154302669684E-03|kucoin_spot,0E+00,1.4385649005261258E+00,0E+00,0E+00,0E+00,1.3367700000000001E-03 | 0E+00
fr-NXPC-USDT-loong_kc_bnfutures_mode_2,NXPC-USDT-FTR,2.3239724633260748E+00,-2.0873205866739255E+00,4.41129305E+00,7.529270453960635E-02,-3.0792194586247206E+00,5E-05 | 0E+00,9.9388403808E-02,1.0860391708388925E+03,-2.5962416000000003E+03,-1.98776807616E+03,4.183120595706087E-01,3.732496412180305E-01,0E+00,2.1398606290885087E-03,-1.9219570000054513E-03,1.699107298026501E-03,-2.8352747684470994E-03,6.93277982611325E-05,6.615370075425476E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-5.316E+03,2026-01-26 12:28:46,3.1E+01,prod-strategy-ap71,2026-01-28 09:39:15,3.3351721799565E-02,2.0042757883484974E-03|kucoin_spot,4.166666666666667E-01,1.1634134948503907E+00,0E+00,0E+00,5E+00,2.1999999999999993E-03 | 0E+00
fr-TUT-USDT-loong_kc_bnfutures_mode_20,TUT-USDT-FTR,2.323672520028259E+00,-2.373236499717414E-01,2.56099617E+00,2.255801877054182E-01,-2.8738500475883684E+00,5E-05 | 0E+00,3.8059251370800007E-01,2.861503662854433E+03,-9.86993559288E+03,-7.6118502741600005E+03,2.899212093054257E-01,-3.1579099694252015E+00,0E+00,8.120459708621613E-04,-8.293669270896692E-05,2.594744561299324E-04,-1.0043146492853408E-03,7.88327446977284E-05,2.5149152747384965E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-6.537519999999999E+05,2026-01-31 20:44:49,5.1E+01,prod-strategy-ap71,2026-02-02 03:52:28,-9.887326663762057E-01,6.008583690987113E-03|kucoin_spot,6E-01,1.153119606410139E+00,0E+00,1E+00,1.2E+01,2.1999999999999993E-03 | 0E+00
fr-NEO-USDT-loong_kc_bnfutures_mode_1,NEO-USDT-FTR,2.06266323E+00,0E+00,2.06266323E+00,0E+00,0E+00,-4.1495E-04 | 0E+00,-3.2699059033619995E+00,0E+00,-1.01997990054688E+04,-7.88024076E+03,0E+00,0E+00,0E+00,0E+00,0E+00,2.0222587022490025E-04,0E+00,0E+00,2.5989663333386546E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-2.44804E+03,2025-11-16 18:11:32,0E+00,prod-strategy-ap71,2026-01-26 03:28:41,0E+00,2.069817732468282E-03|kucoin_spot,0E+00,1.2374613263176932E+00,0E+00,0E+00,0E+00,-4.911299999999999E-04 | 0E+00
fr-NEO-USDT-loong_kc_bnfutures_mode_0,NEO-USDT-FTR,2.0626632299999996E+00,0E+00,2.0626632299999996E+00,0E+00,0E+00,-4.1495E-04 | 0E+00,-3.2699059033619995E+00,0E+00,-1.01997990054688E+04,-7.88024076E+03,0E+00,0E+00,0E+00,0E+00,0E+00,2.022258702249002E-04,0E+00,0E+00,2.5989663333386546E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-2.44804E+03,1970-01-01 00:00:00,0E+00,prod-strategy-ap71,2026-01-10 10:47:07,0E+00,2.069817732468282E-03|kucoin_spot,0E+00,1.2374613263176932E+00,0E+00,0E+00,0E+00,-4.911299999999999E-04 | 0E+00
fr-ONDO-USDT-loong_kc_bnfutures_mode_0,ONDO-USDT-FTR,1.8601662400000003E+00,0E+00,1.8601662400000003E+00,0E+00,0E+00,2.489E-05 | 0E+00,1.579119881394229E-01,0E+00,-7.729138327512E+03,-6.344394862974001E+03,0E+00,0E+00,0E+00,0E+00,0E+00,2.406692908287987E-04,0E+00,0E+00,1.9694280532538645E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-2.27647E+04,2026-01-03 03:07:26,0E+00,prod-strategy-ap71,2026-01-10 14:46:23,0E+00,6.463195691202017E-04|kucoin_spot,0E+00,1.2400617521446042E+00,0E+00,0E+00,0E+00,3.343900000000001E-04 | 0E+00
fr-ONDO-USDT-loong_kc_bnfutures_mode_1,ONDO-USDT-FTR,1.8601662400000003E+00,0E+00,1.8601662400000003E+00,0E+00,0E+00,2.489E-05 | 0E+00,1.579119881394229E-01,0E+00,-7.729138327512E+03,-6.344394862974001E+03,0E+00,0E+00,0E+00,0E+00,0E+00,2.406692908287987E-04,0E+00,0E+00,1.9694280532538645E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-2.27647E+04,2025-12-09 16:06:04,0E+00,prod-strategy-ap71,2026-01-17 06:11:50,0E+00,6.463195691202017E-04|kucoin_spot,0E+00,1.2400617521446042E+00,0E+00,0E+00,0E+00,3.343900000000001E-04 | 0E+00
fr-MUBARAK-USDT-loong_kc_bnfutures_mode_8,MUBARAK-USDT-FTR,1.6623686199999999E+00,0E+00,1.6623686199999999E+00,0E+00,0E+00,1.64E-05 | 0E+00,2.8922392237719995E-02,0E+00,-3.44876877724E+03,-1.7635605022999998E+03,0E+00,0E+00,0E+00,0E+00,0E+00,4.820179975447265E-04,0E+00,0E+00,8.787657422181048E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.10237E+05,2025-12-28 17:29:13,0E+00,prod-strategy-ap71,2025-12-31 07:11:36,0E+00,1.2484394506866447E-03|kucoin_spot,0E+00,1.3811106545096234E+00,0E+00,0E+00,0E+00,7.845100000000005E-04 | 0E+00
fr-MUBARAK-USDT-loong_kc_bnfutures_mode_10,MUBARAK-USDT-FTR,1.6623686199999996E+00,0E+00,1.6623686199999996E+00,0E+00,0E+00,1.64E-05 | 0E+00,2.8922392237719995E-02,0E+00,-3.44876877724E+03,-1.7635605022999998E+03,0E+00,0E+00,0E+00,0E+00,0E+00,4.8201799754472646E-04,0E+00,0E+00,8.787657422181048E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.10237E+05,2026-01-22 04:03:13,0E+00,prod-strategy-ap71,2026-01-24 15:29:24,0E+00,1.2484394506866447E-03|kucoin_spot,0E+00,1.39959173253409E+00,0E+00,0E+00,0E+00,7.845100000000005E-04 | 0E+00
fr-MUBARAK-USDT-loong_kc_bnfutures_mode_9,MUBARAK-USDT-FTR,1.6623686199999996E+00,0E+00,1.6623686199999996E+00,0E+00,0E+00,1.64E-05 | 0E+00,2.8922392237719995E-02,0E+00,-3.44876877724E+03,-1.7635605022999998E+03,0E+00,0E+00,0E+00,0E+00,0E+00,4.8201799754472646E-04,0E+00,0E+00,8.787657422181048E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.10237E+05,2025-12-30 23:32:11,0E+00,prod-strategy-ap71,2026-01-22 11:30:19,0E+00,1.2484394506866447E-03|kucoin_spot,0E+00,1.39959173253409E+00,0E+00,0E+00,0E+00,7.845100000000005E-04 | 0E+00
fr-MUBARAK-USDT-loong_kc_bnfutures_mode_6,MUBARAK-USDT-FTR,1.6623686199999996E+00,0E+00,1.6623686199999996E+00,0E+00,0E+00,1.64E-05 | 0E+00,2.8922392237719995E-02,0E+00,-3.44876877724E+03,-1.7635605022999998E+03,0E+00,0E+00,0E+00,0E+00,0E+00,4.8201799754472646E-04,0E+00,0E+00,8.787657422181048E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.10237E+05,2025-12-22 16:05:12,0E+00,prod-strategy-ap71,2025-12-26 20:42:45,0E+00,1.2484394506866447E-03|kucoin_spot,0E+00,1.3811106545096234E+00,0E+00,0E+00,0E+00,7.845100000000005E-04 | 0E+00
fr-MUBARAK-USDT-loong_kc_bnfutures_mode_7,MUBARAK-USDT-FTR,1.6623686199999996E+00,0E+00,1.6623686199999996E+00,0E+00,0E+00,1.64E-05 | 0E+00,2.8922392237719995E-02,0E+00,-3.44876877724E+03,-1.7635605022999998E+03,0E+00,0E+00,0E+00,0E+00,0E+00,4.8201799754472646E-04,0E+00,0E+00,8.787657422181048E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.10237E+05,2025-12-26 13:46:10,0E+00,prod-strategy-ap71,2025-12-29 00:42:49,0E+00,1.2484394506866447E-03|kucoin_spot,0E+00,1.3214731408470646E+00,0E+00,0E+00,0E+00,7.845100000000005E-04 | 0E+00
fr-MUBARAK-USDT-loong_kc_bnfutures_mode_11,MUBARAK-USDT-FTR,1.6623686199999996E+00,0E+00,1.6623686199999996E+00,0E+00,0E+00,1.64E-05 | 0E+00,2.8922392237719995E-02,0E+00,-3.44876877724E+03,-1.7635605022999998E+03,0E+00,0E+00,0E+00,0E+00,0E+00,4.8201799754472646E-04,0E+00,0E+00,8.787657422181048E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.10237E+05,2026-01-25 04:35:55,0E+00,prod-strategy-ap71,2026-01-26 12:52:06,0E+00,1.2484394506866447E-03|kucoin_spot,0E+00,1.39959173253409E+00,0E+00,0E+00,0E+00,7.845100000000005E-04 | 0E+00
fr-MUBARAK-USDT-loong_kc_bnfutures_mode_12,MUBARAK-USDT-FTR,1.5922230991283706E+00,-7.014552087162906E-02,1.6623686199999996E+00,2.1104200795525685E-01,-4.5195200415328145E+00,1.64E-05 | 0E+00,2.8922392237719995E-02,3.044846067428589E+03,-3.44876877724E+03,-1.7635605022999998E+03,8.82879156040532E-01,5.347325485229492E+00,0E+00,5.229240046519078E-04,-2.3037460455551976E-05,4.8201799754472646E-04,-1.48431807107727E-03,6.931122404275908E-05,8.787657422181048E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.10237E+05,2026-01-26 09:08:34,2.97E+02,prod-strategy-ap71,2026-01-28 07:53:00,9.446376632609671E-02,1.2484394506866447E-03|kucoin_spot,5.714285714285714E-01,1.39959173253409E+00,0E+00,0E+00,1.2E+01,7.845100000000005E-04 | 0E+00
fr-THETA-USDT-loong_kc_bnfutures_mode_0,THETA-USDT-FTR,9.562701137016099E-01,2.217003291370161E+01,-2.12137628E+01,2.8337138350543682E+00,-4.83355892719701E+01,1E-04 | 0E+00,1.88621438712E-01,4.033183996348828E+04,-6.003005973999999E+04,-1.8862143871199999E+03,6.718607334087635E-01,4.055694017525017E+01,0E+00,2.371005425409068E-05,5.49690590207929E-04,-3.533856686446803E-04,-1.1984474131536641E-03,7.025996923571254E-05,1.5295997908284017E-03,21_virtual@eisoky3tmanagedsub.com,precursor012,-8.652E+03,2025-11-18 16:39:32,9.86E+02,prod-strategy-ap71,2026-02-02 09:21:37,9.187401972223073E+00,1.3761467889907841E-03|kucoin_spot,3.544973544973545E-01,1.2056684978185108E+00,1.8E+01,2E+01,6.7E+01,-1.6179999999999998E-04 | 0E+00
fr-NTRN-USDT-loong_kc_bnfutures_mode_0,NTRN-USDT-FTR,5.6762674E-01,0E+00,5.6762674E-01,0E+00,0E+00,1.0132E-04 | 0E+00,2.29043100384E-02,0E+00,-2.7091212E+02,-2.2605912E+02,0E+00,0E+00,0E+00,0E+00,0E+00,2.09524306258428E-03,0E+00,0E+00,6.902993664834873E-06,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.4951E+04,2025-12-28 00:04:41,0E+00,prod-strategy-ap71,2025-12-28 08:42:47,0E+00,1.3271400132712774E-03|binance_futures,0E+00,1.380684590447293E+00,0E+00,0E+00,0E+00,2.4807499999999994E-03 | 0E+00
fr-PEOPLE-USDT-loong_kc_bnfutures_mode_3,PEOPLE-USDT-FTR,4.8484183999999997E-01,0E+00,4.8484183999999997E-01,0E+00,0E+00,-9.361E-05 | 0E+00,-5.37062668999472E-02,0E+00,-6.9906079816E+02,-5.7372360752E+02,0E+00,0E+00,0E+00,0E+00,0E+00,6.935617635492558E-04,0E+00,0E+00,1.7812463543649833E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-7.583599999999999E+04,2026-01-13 19:40:22,0E+00,prod-strategy-ap71,2026-01-17 14:15:04,0E+00,1.3192612137202797E-03|kucoin_spot,0E+00,1.2776766534607304E+00,0E+00,0E+00,0E+00,7.601400000000001E-04 | 0E+00
fr-PEOPLE-USDT-loong_kc_bnfutures_mode_0,PEOPLE-USDT-FTR,4.8484183999999997E-01,0E+00,4.8484183999999997E-01,0E+00,0E+00,-9.361E-05 | 0E+00,-5.37062668999472E-02,0E+00,-6.9906079816E+02,-5.7372360752E+02,0E+00,0E+00,0E+00,0E+00,0E+00,6.935617635492558E-04,0E+00,0E+00,1.7812463543649833E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-7.583599999999999E+04,2026-01-03 10:53:16,0E+00,prod-strategy-ap71,2026-01-07 19:12:28,0E+00,1.3192612137202797E-03|kucoin_spot,0E+00,1.2568829191556694E+00,0E+00,0E+00,0E+00,7.601400000000001E-04 | 0E+00
fr-PEOPLE-USDT-loong_kc_bnfutures_mode_1,PEOPLE-USDT-FTR,4.8484183999999997E-01,0E+00,4.8484183999999997E-01,0E+00,0E+00,-9.361E-05 | 0E+00,-5.37062668999472E-02,0E+00,-6.9906079816E+02,-5.7372360752E+02,0E+00,0E+00,0E+00,0E+00,0E+00,6.935617635492558E-04,0E+00,0E+00,1.7812463543649833E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-7.583599999999999E+04,2026-01-07 12:14:23,0E+00,prod-strategy-ap71,2026-01-12 10:45:51,0E+00,1.3192612137202797E-03|kucoin_spot,0E+00,1.2776766534607304E+00,0E+00,0E+00,0E+00,7.601400000000001E-04 | 0E+00
fr-PEOPLE-USDT-loong_kc_bnfutures_mode_2,PEOPLE-USDT-FTR,4.848418399999999E-01,0E+00,4.848418399999999E-01,0E+00,0E+00,-9.361E-05 | 0E+00,-5.37062668999472E-02,0E+00,-6.9906079816E+02,-5.7372360752E+02,0E+00,0E+00,0E+00,0E+00,0E+00,6.935617635492557E-04,0E+00,0E+00,1.7812463543649833E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-7.583599999999999E+04,2026-01-12 04:05:02,0E+00,prod-strategy-ap71,2026-01-14 02:45:23,0E+00,1.3192612137202797E-03|kucoin_spot,0E+00,1.2776766534607304E+00,0E+00,0E+00,0E+00,7.601400000000001E-04 | 0E+00
fr-CFX-USDT-loong_kc_bnfutures_mode_2,CFX-USDT-FTR,1.1247863000000158E-01,0E+00,1.1247863000000158E-01,0E+00,0E+00,-1.0057E-04 | 0E+00,-1.1562859627089208E+00,0E+00,-1.985267317761E+04,-1.1497324875299999E+04,0E+00,0E+00,0E+00,0E+00,0E+00,5.665666733830881E-06,0E+00,0E+00,5.058573133423452E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-2.05986E+05,2025-12-12 16:00:03,0E+00,prod-strategy-ap71,2026-01-10 10:47:08,0E+00,1.7927572606668551E-03|kucoin_spot,0E+00,1.1961437318263644E+00,0E+00,0E+00,0E+00,-1.9442000000000005E-04 | 0E+00
fr-GRT-USDT-loong_kc_bnfutures_mode_0,GRT-USDT-FTR,3.075713999999996E-02,0E+00,3.075713999999996E-02,0E+00,0E+00,-2.185E-05 | 0E+00,0E+00,0E+00,-1.950763017E+03,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,1.576672293454698E-05,0E+00,0E+00,4.9706542283693923E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,0E+00,2026-01-07 23:11:07,0E+00,prod-strategy-ap71,2026-01-22 03:56:49,0E+00,1.6677785190126748E-03|kucoin_spot,0E+00,1.3216675123867614E+00,0E+00,0E+00,0E+00,-9.5071E-04 | 0E+00
fr-AVAAI-USDT-loong_kc_bnfutures_mode_3,AVAAI-USDT-FTR,0E+00,0E+00,0E+00,0E+00,0E+00,8.0632E-04 | 0E+00,1.261663404942818E+02,0E+00,0E+00,-1.5647179841041E+05,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.5295999E+07,2026-02-01 20:22:00,0E+00,prod-strategy-ap71,2026-02-02 07:52:40,0E+00,9.813542688912325E-04|binance_futures,0E+00,4.459262129871928E+00,9.77E+02,0E+00,0E+00,8.996130000000001E-03 | 0E+00
fr-ADA-USDT-loong_kc_bnfutures_mode_3,ADA-USDT-FTR,0E+00,0E+00,0E+00,0E+00,0E+00,-5.448E-05 | 0E+00,-2.1347879039999998E-01,0E+00,0E+00,-3.9184799999999996E+03,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.3512E+04,2026-02-02 01:41:01,0E+00,prod-strategy-ap71,2026-02-02 07:52:28,0E+00,1.0323468685478066E-03|kucoin_spot,0E+00,1.2016743719250622E+00,5.3E+01,0E+00,0E+00,4.6967000000000005E-04 | 0E+00
fr-BARD-USDT-loong_kc_bnfutures_mode_15,BARD-USDT-FTR,0E+00,0E+00,0E+00,0E+00,0E+00,5E-05 | 0E+00,1.71920497389E-01,0E+00,0E+00,-3.43840994778E+03,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,21_virtual@eisoky3tmanagedsub.com,precursor012,-5.185999999999999E+03,2026-02-01 17:51:30,0E+00,prod-strategy-ap71,2026-02-02 07:52:35,0E+00,2.558314522197236E-03|kucoin_spot,0E+00,1.496357851480554E+00,1E+00,0E+00,0E+00,2.149999999999999E-03 | 0E+00
fr-DASH-USDT-loong_kc_bnfutures_mode_0,DASH-USDT-FTR,-2.9298875999999996E-01,0E+00,-2.9298875999999996E-01,0E+00,0E+00,4.236E-05 | 0E+00,9.979583639367942E-02,0E+00,-3.26635900614854E+03,-2.3558979318621205E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-8.969888473633265E-05,0E+00,0E+00,8.322867033973859E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-5.3063E+01,2026-01-03 10:23:43,0E+00,prod-strategy-ap71,2026-01-10 08:03:01,0E+00,1.1286681715576563E-03|kucoin_spot,0E+00,1.5649871905281287E+00,0E+00,0E+00,0E+00,8.748E-05 | 0E+00
fr-AIN-USDT-loong_kc_bnfutures_mode_5,AIN-USDT-FTR,-3.4130330999999997E-01,0E+00,-3.4130330999999997E-01,0E+00,0E+00,5E-05 | 0E+00,-6.9988518275E-03,0E+00,1.557848E+02,1.3997703655E+02,0E+00,0E+00,0E+00,0E+00,0E+00,-2.1908639995686357E-03,0E+00,0E+00,3.969484596988749E-06,21_virtual@eisoky3tmanagedsub.com,precursor012,3.5150000000000005E+03,2026-01-11 23:23:34,0E+00,prod-strategy-ap71,2026-01-16 17:01:02,0E+00,4.52944136889788E-03|binance_futures,0E+00,1.0215494430209247E+00,0E+00,0E+00,0E+00,2.48983E-03 | 0E+00
fr-AIN-USDT-loong_kc_bnfutures_mode_4,AIN-USDT-FTR,-3.4130331E-01,0E+00,-3.4130331E-01,0E+00,0E+00,5E-05 | 0E+00,-6.9988518275E-03,0E+00,1.557848E+02,1.3997703655E+02,0E+00,0E+00,0E+00,0E+00,0E+00,-2.190863999568636E-03,0E+00,0E+00,3.969484596988749E-06,21_virtual@eisoky3tmanagedsub.com,precursor012,3.5150000000000005E+03,2025-12-27 13:38:10,0E+00,prod-strategy-ap71,2026-01-10 10:47:08,0E+00,4.52944136889788E-03|binance_futures,0E+00,1.0676207609127617E+00,0E+00,0E+00,0E+00,2.48983E-03 | 0E+00
fr-AIN-USDT-loong_kc_bnfutures_mode_3,AIN-USDT-FTR,-3.4130331E-01,0E+00,-3.4130331E-01,0E+00,0E+00,5E-05 | 0E+00,-6.9988518275E-03,0E+00,1.557848E+02,1.3997703655E+02,0E+00,0E+00,0E+00,0E+00,0E+00,-2.190863999568636E-03,0E+00,0E+00,3.969484596988749E-06,21_virtual@eisoky3tmanagedsub.com,precursor012,3.5150000000000005E+03,2025-12-16 08:40:37,0E+00,prod-strategy-ap71,2025-12-27 20:42:49,0E+00,4.52944136889788E-03|binance_futures,0E+00,1.0676207609127617E+00,0E+00,0E+00,0E+00,2.48983E-03 | 0E+00
fr-HBAR-USDT-loong_kc_bnfutures_mode_0,HBAR-USDT-FTR,-4.0573215000000007E-01,0E+00,-4.0573215000000007E-01,0E+00,0E+00,6.684E-05 | 0E+00,1.0674592022680318E-01,0E+00,-1.9701626399999998E+03,-1.5970365084799996E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-2.0593840415124312E-04,0E+00,0E+00,5.020085562290216E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.7837E+04,2026-01-03 06:47:39,0E+00,prod-strategy-ap71,2026-01-22 04:20:05,0E+00,8.932559178205235E-04|kucoin_spot,0E+00,1.0637992052694651E+00,0E+00,0E+00,0E+00,-1.7245999999999996E-04 | 0E+00
fr-BOME-USDT-loong_kc_bnfutures_mode_0,BOME-USDT-FTR,-6.582605399999999E-01,0E+00,-6.582605399999999E-01,0E+00,0E+00,-9.644E-05 | 0E+00,-1.369505933745408E-01,0E+00,-1.6691713999199999E+03,-1.42006007232E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-3.9436365853833167E-04,0E+00,0E+00,4.253142900794292E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-2.975568E+06,2026-01-04 12:37:09,0E+00,prod-strategy-ap71,2026-01-14 07:44:39,0E+00,1.0438413361169019E-03|kucoin_spot,0E+00,1.4883638136650454E+00,0E+00,0E+00,0E+00,-5.252499999999997E-04 | 0E+00
fr-IOTA-USDT-loong_kc_bnfutures_mode_1,IOTA-USDT-FTR,-6.82389971468162E-01,3.2706426585318384E+00,-3.9530326300000005E+00,2.5708741042762995E-01,-9.350700080394745E-01,8.402E-05 | 0E+00,1.4712091045E-01,3.663745538711548E+03,-7.043685090182E+03,-1.7510225E+03,5.201461297323389E-01,2.3236450195312498E-02,0E+00,-1.8625473965316444E-04,8.927046444612105E-04,-5.612165477854802E-04,-2.552224214698918E-04,7.017065123961679E-05,1.7947707010900136E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-2.4387499999999996E+04,2025-11-17 21:16:55,1.81E+02,prod-strategy-ap71,2026-01-28 12:50:05,2.4846520937217523E-01,4.17827298050133E-03|kucoin_spot,1E+00,1.2017658193027652E+00,0E+00,0E+00,7E+00,-2.9233099999999997E-03 | 0E+00
fr-PAXG-USDT-loong_kc_bnfutures_mode_0,PAXG-USDT-FTR,-7.789663600000002E-01,0E+00,-7.789663600000002E-01,0E+00,0E+00,2.601E-05 | 0E+00,4.779814708689856E-02,0E+00,-2.1416076900000003E+03,-1.83768347123793E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-3.637297174628655E-04,0E+00,0E+00,5.4569372225324015E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-3.87E-01,2026-01-03 04:48:55,0E+00,prod-strategy-ap71,2026-01-24 15:29:23,0E+00,9.40162652354859E-04|kucoin_spot,0E+00,7.866231456005124E-01,0E+00,0E+00,0E+00,-2.1098999999999993E-04 | 0E+00
fr-BIGTIME-USDT-loong_kc_bnfutures_mode_0,BIGTIME-USDT-FTR,-1.10216035E+00,0E+00,-1.10216035E+00,0E+00,0E+00,-1.0916E-04 | 0E+00,-1.85110380355026E-01,0E+00,-2.09856688475E+03,-1.6957711648499999E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-5.251966749352852E-04,0E+00,0E+00,5.3472668224151447E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-9.7055E+04,2026-01-19 07:59:34,0E+00,prod-strategy-ap71,2026-01-21 22:10:33,0E+00,2.8571428571426694E-03|kucoin_spot,0E+00,1.4282141029146427E+00,0E+00,0E+00,0E+00,-9.562800000000004E-04 | 0E+00
fr-ICP-USDT-loong_kc_bnfutures_mode_0,ICP-USDT-FTR,-1.3081585E+00,0E+00,-1.3081585E+00,0E+00,0E+00,-2.8738E-04 | 0E+00,-3.119035756134914E-01,0E+00,-1.3703690000000001E+03,-1.08533501153E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-9.546031032517518E-04,0E+00,0E+00,3.491777527519293E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-4.07E+02,2026-01-03 12:46:17,0E+00,prod-strategy-ap71,2026-01-13 13:45:11,0E+00,1.8712574850299202E-03|kucoin_spot,0E+00,1.206424182760774E+00,0E+00,0E+00,0E+00,-1.1353199999999996E-03 | 0E+00
fr-XLM-USDT-loong_kc_bnfutures_mode_0,XLM-USDT-FTR,-1.38831865E+00,0E+00,-1.38831865E+00,0E+00,0E+00,-8.971E-05 | 0E+00,-1.466597035797398E-01,0E+00,-1.98871448412E+03,-1.6348200153799999E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-6.980985260004916E-04,0E+00,0E+00,5.067356707793549E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-9.263E+03,2025-12-08 21:56:31,0E+00,prod-strategy-ap71,2026-01-05 03:11:40,0E+00,1.1878499915152219E-03|kucoin_spot,0E+00,1.0725112729773625E+00,0E+00,0E+00,0E+00,-7.8585E-04 | 0E+00
fr-XLM-USDT-loong_kc_bnfutures_mode_1,XLM-USDT-FTR,-1.38831865E+00,0E+00,-1.38831865E+00,0E+00,0E+00,-8.971E-05 | 0E+00,-1.466597035797398E-01,0E+00,-1.98871448412E+03,-1.6348200153799999E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-6.980985260004916E-04,0E+00,0E+00,5.067356707793549E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-9.263E+03,2026-01-04 22:53:10,0E+00,prod-strategy-ap71,2026-01-21 22:50:31,0E+00,1.1878499915152219E-03|kucoin_spot,0E+00,1.0725112729773625E+00,0E+00,0E+00,0E+00,-7.8585E-04 | 0E+00
fr-ENS-USDT-loong_kc_bnfutures_mode_4,ENS-USDT-FTR,-1.6051980000000001E+00,0E+00,-1.6051980000000001E+00,0E+00,0E+00,-1.6642E-04 | 0E+00,-2.7935354395199996E-01,0E+00,-2.0315069999999998E+03,-1.6786055999999999E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-7.901513506967981E-04,0E+00,0E+00,5.176394452587686E-05,21_virtual@eisoky3tmanagedsub.com,precursor012,-2.437E+02,1970-01-01 00:00:00,0E+00,prod-strategy-ap71,2026-01-21 06:33:29,0E+00,1.4528548597994018E-03|kucoin_spot,0E+00,1.2286384241051158E+00,0E+00,0E+00,0E+00,-8.972300000000001E-04 | 0E+00
