调度名,币对(标准),总收益,成交收益,资金费收益,手续费,滑点,当期资金费率,当期资金费,成交量,最大持仓,当前持仓,换手率,敞口,市场成交占比,总收益率,成交收益率,资金费收益率,滑点率,手续费率,持仓占比,账户1,账户2,仓位数量,调度最后成交时间,调度最大对冲延迟,主机,调度最后更新时间,配对盈利,价差值,配对胜率,波动率,买卖单卖单数量,买卖单买单数量,配对笔数,累计资金费率
fr-GALA-USDT-loong_bn_bnfutures_pm_mode_asset10_0,GALA-USDT-FTR,-3.6995417E-01,0E+00,-3.6995417E-01,0E+00,0E+00,1E-04 | 0E+00,3.6377712000000006E-02,0E+00,-4.6956168E+02,-3.6377712E+02,0E+00,0E+00,0E+00,0E+00,0E+00,-7.878712973341436E-04,0E+00,0E+00,4.2249006990907055E-06,asset10_virtual@m6r3teozmanagedsub.com,asset10_virtual@m6r3teozmanagedsub.com,-7.6104E+04,2026-01-19 00:03:22,0E+00,prod-strategy-ap86,2026-01-25 02:50:12,0E+00,2.0920502092049986E-03|binance_spot,0E+00,1.2478143294571553E+00,0E+00,0E+00,0E+00,-7.204399999999999E-04 | 0E+00
fr-WIF-USDT-loong_bn_bnfutures_pm_mode_asset10_0,WIF-USDT-FTR,-3.7931369000000004E-01,0E+00,-3.7931369000000004E-01,0E+00,0E+00,-7.59E-06 | 0E+00,-2.9123253575130004E-03,0E+00,-5.1080110447199996E+02,-3.8370558070000004E+02,0E+00,0E+00,0E+00,0E+00,0E+00,-7.425858845628092E-04,0E+00,0E+00,4.5959541319045815E-06,asset10_virtual@m6r3teozmanagedsub.com,asset10_virtual@m6r3teozmanagedsub.com,-1.5244E+03,2026-01-21 12:23:05,0E+00,prod-strategy-ap86,2026-01-25 14:49:49,0E+00,4.366812227074135E-03|binance_spot,0E+00,1.1987167168859818E+00,0E+00,0E+00,0E+00,-7.4671E-04 | 0E+00
fr-PENGU-USDT-loong_bn_bnfutures_pm_mode_asset13_1,PENGU-USDT-FTR,-4.8875848999999993E-01,0E+00,-4.8875848999999993E-01,0E+00,0E+00,4.604E-05 | 0E+00,7.40458557917676E-02,0E+00,-1.6890509606100002E+03,-1.60829400069E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-2.893687055028138E-04,0E+00,0E+00,1.5197306101045165E-05,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-2.09911E+05,1970-01-01 00:00:00,0E+00,prod-strategy-ap57,2026-01-31 21:27:03,0E+00,1.0438413361169019E-03|binance_spot,0E+00,1.36197105664252E+00,0E+00,0E+00,0E+00,1.7638E-04 | 0E+00
fr-S-USDT-loong_bn_bnfutures_pm_mode_0,S-USDT-FTR,-5.6219307E-01,0E+00,-5.6219307E-01,0E+00,0E+00,-2.82E-05 | 0E+00,-5.882754442533001E-02,0E+00,-2.822158042E+03,-2.0860831356500003E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-1.9920679906416098E-04,0E+00,0E+00,2.5392484081303773E-05,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-4.1023E+04,2026-01-07 09:03:11,0E+00,prod-strategy-ap85,2026-01-22 10:25:39,0E+00,1.1813349084464075E-03|binance_spot,0E+00,1.2252658331158481E+00,0E+00,0E+00,0E+00,-2.8679E-04 | 0E+00
fr-VET-USDT-loong_bn_bnfutures_pm_asset10_mode_0,VET-USDT-FTR,-7.3450773E-01,0E+00,-7.3450773E-01,0E+00,0E+00,4.958E-05 | 0E+00,7.496301324576221E-02,0E+00,-2.47494964236E+03,-1.51196073509E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-2.967768383762373E-04,0E+00,0E+00,2.2268462098996354E-05,asset10_virtual@m6r3teozmanagedsub.com,asset10_virtual@m6r3teozmanagedsub.com,-1.81987E+05,2026-01-08 09:38:53,0E+00,prod-strategy-ap86,2026-01-27 15:44:54,0E+00,1.8039687312088049E-03|binance_spot,0E+00,1.1908077814934188E+00,0E+00,0E+00,0E+00,-9.995999999999966E-05 | 0E+00
fr-ZEN-USDT-loong_bn_bnfutures_pm_mode_1,ZEN-USDT-FTR,-7.545621199999997E-01,0E+00,-7.545621199999997E-01,0E+00,0E+00,3.42E-06 | 0E+00,4.237722473453103E-01,0E+00,-1.0804549410000001E+05,-1.23910013843658E+05,0E+00,0E+00,0E+00,0E+00,0E+00,-6.983744452143697E-06,0E+00,0E+00,9.721438162430348E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-1.74363E+04,2026-01-17 12:20:29,0E+00,prod-strategy-ap85,2026-01-21 00:21:17,0E+00,9.843903810997645E-04|binance_spot,0E+00,1.2355409249342963E+00,0E+00,0E+00,0E+00,5.7012E-04 | 0E+00
fr-ZEN-USDT-loong_bn_bnfutures_pm_mode_2,ZEN-USDT-FTR,-7.54562120000001E-01,0E+00,-7.54562120000001E-01,0E+00,0E+00,3.42E-06 | 0E+00,4.237722473453103E-01,0E+00,-1.0804549410000001E+05,-1.23910013843658E+05,0E+00,0E+00,0E+00,0E+00,0E+00,-6.98374445214371E-06,0E+00,0E+00,9.721438162430348E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-1.74363E+04,1970-01-01 00:00:00,0E+00,prod-strategy-ap85,2026-01-27 16:35:13,0E+00,9.843903810997645E-04|binance_spot,0E+00,1.2408964662694473E+00,0E+00,0E+00,0E+00,5.7012E-04 | 0E+00
fr-ZEN-USDT-loong_bn_bnfutures_pm_mode_0,ZEN-USDT-FTR,-7.545621200000032E-01,0E+00,-7.545621200000032E-01,0E+00,0E+00,3.42E-06 | 0E+00,4.237722473453103E-01,0E+00,-1.0804549410000001E+05,-1.23910013843658E+05,0E+00,0E+00,0E+00,0E+00,0E+00,-6.98374445214373E-06,0E+00,0E+00,9.721438162430348E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-1.74363E+04,2025-12-27 12:19:35,0E+00,prod-strategy-ap85,2026-01-17 18:21:59,0E+00,9.843903810997645E-04|binance_spot,0E+00,1.2355409249342963E+00,0E+00,0E+00,0E+00,5.7012E-04 | 0E+00
fr-BOME-USDT-loong_bn_bnfutures_pm_mode_1,BOME-USDT-FTR,-7.669964899999998E-01,0E+00,-7.669964899999998E-01,0E+00,0E+00,-9.644E-05 | 0E+00,-1.657075356447024E-01,0E+00,-2.11631837652E+03,-1.71824487396E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-3.624201814384951E-04,0E+00,0E+00,1.9041662404091098E-05,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-3.600379E+06,2025-12-09 07:40:14,0E+00,prod-strategy-ap85,2026-01-19 08:01:58,0E+00,2.296930465650604E-03|binance_spot,0E+00,1.4883638136650454E+00,0E+00,0E+00,0E+00,-5.252499999999999E-04 | 0E+00
fr-BOME-USDT-loong_bn_bnfutures_pm_mode_0,BOME-USDT-FTR,-7.669964899999999E-01,0E+00,-7.669964899999999E-01,0E+00,0E+00,-9.644E-05 | 0E+00,-1.657075356447024E-01,0E+00,-2.11631837652E+03,-1.71824487396E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-3.6242018143849516E-04,0E+00,0E+00,1.9041662404091098E-05,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-3.600379E+06,2026-01-06 03:36:24,0E+00,prod-strategy-ap85,2026-01-15 16:00:24,0E+00,2.296930465650604E-03|binance_spot,0E+00,1.4846733353764316E+00,0E+00,0E+00,0E+00,-5.252499999999999E-04 | 0E+00
fr-CRV-USDT-loong_bn_bnfutures_pm_mode_asset10_0,CRV-USDT-FTR,-7.768691111864963E-01,-8.271509911864963E-01,5.028188E-02,1.351649072021246E-01,-1.0379999876022339E+00,1E-04 | 0E+00,4.813061718000001E-02,5.003159942626953E+02,-4.9823999999999995E+02,-4.813061718000001E+02,1.004166655151524E+00,0E+00,0E+00,-1.5527568978308422E-03,-1.6532571428292044E-03,1.0091899486191394E-04,-2.074688795691834E-03,2.7015907696757556E-04,4.4829350732260625E-06,asset10_virtual@m6r3teozmanagedsub.com,asset10_virtual@m6r3teozmanagedsub.com,-1.73E+03,2026-02-01 02:40:36,8E+00,prod-strategy-ap86,2026-02-02 09:45:00,-8.271509911864963E-01,1.0764262648008671E-03|binance_futures,0E+00,1.2998301657005094E+00,1.6E+01,0E+00,0E+00,6.790800000000001E-04 | 0E+00
fr-CRV-USDT-loong_bn_bnfutures_pm_mode_asset13_1,CRV-USDT-FTR,-7.924674828114835E-01,-8.427493628114835E-01,5.028188E-02,1.351687964051962E-01,-1.053570032119751E+00,1E-04 | 0E+00,4.813061718000001E-02,5.0032379150390625E+02,-4.9823999999999995E+02,-4.813061718000001E+02,1.0041823047204286E+00,0E+00,0E+00,-1.5839092529048688E-03,-1.6844079316681942E-03,1.0091899486191394E-04,-2.105776399225111E-03,2.7016264007533383E-04,4.4829350732260625E-06,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-1.73E+03,2026-02-01 02:40:36,3E+01,prod-strategy-ap57,2026-02-02 09:27:54,-8.427493628114835E-01,1.0764262648008671E-03|binance_futures,0E+00,1.263347671738663E+00,2E+00,0E+00,0E+00,6.790800000000001E-04 | 0E+00
fr-GUN-USDT-loong_bn_bnfutures_pm_mode_asset13_0,GUN-USDT-FTR,-8.462526032331806E-01,-9.601619532331807E-01,1.1390935E-01,1.3075521495193243E-01,-8.294000029563904E-01,4.445E-05 | 0E+00,1.9248761072632E-02,4.8392529296875E+02,-4.5516956000000005E+02,-4.3304299376E+02,1.063175870040057E+00,0E+00,0E+00,-1.7487257135117926E-03,-1.9841119428638423E-03,2.502569591868138E-04,-1.7139009161274605E-03,2.7019710862762465E-04,4.095407002225584E-06,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-1.5571999999999998E+04,2026-01-31 08:29:02,6E+00,prod-strategy-ap57,2026-02-02 09:27:53,0E+00,3.2292787944026013E-03|binance_spot,0E+00,1.5523855639408473E+00,5E+00,0E+00,0E+00,1.772879999999999E-03 | 0E+00
fr-VET-USDT-loong_bn_bnfutures_pm_mode_asset13_0,VET-USDT-FTR,-8.478680200000001E-01,0E+00,-8.478680200000001E-01,0E+00,0E+00,4.958E-05 | 0E+00,8.818628002424342E-02,0E+00,-2.05520515953E+03,-1.7786663982300001E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-4.125466579666903E-04,0E+00,0E+00,1.8491793698483066E-05,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-2.14089E+05,2026-01-08 09:38:53,0E+00,prod-strategy-ap57,2026-01-27 15:28:50,0E+00,1.8039687312088049E-03|binance_spot,0E+00,1.230482514422131E+00,0E+00,0E+00,0E+00,-9.995999999999966E-05 | 0E+00
fr-TIA-USDT-loong_bn_bnfutures_pm_mode_asset13_1,TIA-USDT-FTR,-1.1490733250688598E+00,-1.16787611506886E+00,1.880279E-02,2.702320721000433E-01,-8.976159989833832E-01,-2.591E-05 | 0E+00,-3.4791207985267296E-02,1.0004772033691406E+03,-1.3571326999999999E+03,-1.3427714390299998E+03,7.371992461526723E-01,0E+00,0E+00,-1.1485252449524254E-03,-1.1673190664774748E-03,1.3854791060594149E-05,-8.971878579148341E-04,2.701031779535083E-04,1.2210857779086352E-05,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-3.6609999999999995E+03,2026-01-31 18:20:40,7E+00,prod-strategy-ap57,2026-02-02 09:27:51,-1.1678761150687438E+00,8.161044613710366E-04|binance_spot,0E+00,1.305141419966093E+00,6E+00,0E+00,0E+00,5.266800000000001E-04 | 0E+00
fr-VET-USDT-loong_bn_bnfutures_pm_mode_asset10_1,VET-USDT-FTR,-1.1698138934869484E+00,-1.387197534869482E-01,-1.0310941400000002E+00,2.705714702606201E-01,-2.183035969734192E+00,4.958E-05 | 0E+00,7.496301324576221E-02,1.0011459197998047E+03,-2.47494964236E+03,-1.51196073509E+03,4.045116323438231E-01,-2.0617187499999987E-04,0E+00,-1.1684749149463362E-03,-1.3856097372367802E-04,-4.1661216953763774E-04,-2.1805372489264356E-03,2.7026177194501805E-04,2.2268462098996354E-05,asset10_virtual@m6r3teozmanagedsub.com,asset10_virtual@m6r3teozmanagedsub.com,-1.81987E+05,2026-01-28 13:03:48,7E+00,prod-strategy-ap86,2026-02-01 00:52:58,1.0709841067616235E+00,1.8039687312088049E-03|binance_spot,5E-01,1.1908077814934188E+00,0E+00,0E+00,1E+00,-9.995999999999966E-05 | 0E+00
fr-PARTI-USDT-loong_bn_bnfutures_pm_mode_asset13_2,PARTI-USDT-FTR,-1.195661619885489E+00,-3.8877127498854893E+00,2.6920511300000003E+00,2.803433269727975E-01,-4.635470069944856E+00,5E-05 | 0E+00,6.7031863052E-02,1.039716847896576E+03,-1.5673056E+03,-1.3406372610399999E+03,6.633785063337846E-01,0E+00,0E+00,-1.1499877320487793E-03,-3.739203378064537E-03,1.7176300078299985E-03,-4.458396609925822E-03,2.6963430239680425E-04,1.4101897167436612E-05,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-1.7906E+04,2026-01-27 07:58:59,4.2E+01,prod-strategy-ap57,2026-01-28 13:54:21,-2.847925038009951E-01,1.6025641025640969E-03|binance_spot,0E+00,1.2188831102807922E+00,0E+00,0E+00,0E+00,2.1999999999999993E-03 | 0E+00
fr-BIGTIME-USDT-loong_bn_bnfutures_pm_mode_0,BIGTIME-USDT-FTR,-1.3558433699999999E+00,0E+00,-1.3558433699999999E+00,0E+00,0E+00,-1.0916E-04 | 0E+00,-2.2808124089182202E-01,0E+00,-2.5615467841500003E+03,-2.0894214079500002E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-5.293065027699309E-04,0E+00,0E+00,2.3047623475384288E-05,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-1.19585E+05,2026-01-18 21:16:12,0E+00,prod-strategy-ap85,2026-01-27 15:06:02,0E+00,1.7162471395881784E-03|binance_spot,0E+00,1.4366808529365331E+00,0E+00,0E+00,0E+00,-9.562799999999997E-04 | 0E+00
fr-GALA-USDT-loong_bn_bnfutures_pm_mode_asset13_0,GALA-USDT-FTR,-1.4381369400000001E+00,0E+00,-1.4381369400000001E+00,0E+00,0E+00,1E-04 | 0E+00,1.41412476E-01,0E+00,-1.8253451400000001E+03,-1.4141247600000002E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-7.878712406137067E-04,0E+00,0E+00,1.642361863529371E-05,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-2.95842E+05,2026-01-09 16:24:14,0E+00,prod-strategy-ap57,2026-01-25 02:50:24,0E+00,2.0920502092049986E-03|binance_spot,0E+00,1.3092031293253457E+00,0E+00,0E+00,0E+00,-7.204399999999999E-04 | 0E+00
fr-TAO-USDT-loong_bn_bnfutures_pm_mode_0,TAO-USDT-FTR,-1.47058637E+00,0E+00,-1.47058637E+00,0E+00,0E+00,2.418E-05 | 0E+00,6.61892210730185E-02,0E+00,-3.41394264E+03,-2.7373540559561E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-4.307589567468538E-04,0E+00,0E+00,3.071709055643461E-05,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-1.4239E+01,2026-01-03 15:01:48,0E+00,prod-strategy-ap85,2026-01-22 10:25:39,0E+00,9.359400998336653E-04|binance_spot,0E+00,1.2272398403729439E+00,0E+00,0E+00,0E+00,-3.3332E-04 | 0E+00
fr-LDO-USDT-loong_bn_bnfutures_pm_mode_asset10_0,LDO-USDT-FTR,-1.568398213838822E+00,-2.029713153838822E+00,4.6131493999999995E-01,2.5369153022766113E+00,-2.5223566591739655E+01,4.705E-05 | 0E+00,1.53097938669376E-01,9.391864654541016E+03,-5.67067788868E+03,-3.25394131072E+03,1.6562155070189006E+00,0E+00,0E+00,-1.6699540203451432E-04,-2.161139697490684E-04,8.13509335314024E-05,-2.6856825049692266E-03,2.701183838983454E-04,5.102215959403318E-05,asset10_virtual@m6r3teozmanagedsub.com,asset10_virtual@m6r3teozmanagedsub.com,-7.838000000000001E+03,2026-01-18 23:48:47,1.61E+02,prod-strategy-ap86,2026-02-02 09:44:55,-6.528992764651966E-01,9.613073780341264E-04|binance_spot,1.6666666666666666E-01,1.2426543467363533E+00,0E+00,3E+01,2E+00,1.4841E-04 | 0E+00
fr-ETC-USDT-loong_bn_bnfutures_pm_mode_asset13_0,ETC-USDT-FTR,-1.732717109647186E+00,-3.7413125196471864E+00,2.0085954100000003E+00,7.13938252069056E-01,-2.5175000429153442E+00,6.605E-05 | 0E+00,9.411205057382163E-01,2.642926315307617E+03,-1.5040041659999999E+04,-1.42486072026982E+04,1.7572599697889515E-01,0E+00,0E+00,-6.556055307374358E-04,-1.4155947133212925E-03,1.335498568027238E-04,-9.525426525643889E-04,2.701317278253211E-04,1.35323398884865E-04,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-1.47718E+03,2026-01-22 07:46:01,5.4E+01,prod-strategy-ap57,2026-02-02 09:27:51,-1.1054589664563281E+00,1.5535991714137332E-03|binance_spot,0E+00,1.0210805764386235E+00,0E+00,5.1E+01,0E+00,1.5653999999999993E-04 | 0E+00
fr-ALGO-USDT-loong_bn_bnfutures_pm_mode_asset13_0,ALGO-USDT-FTR,-1.7443474788822262E+00,-1.0208767588822263E+00,-7.2347072E-01,2.701904121786356E-01,-7.506999969482422E-01,8.053E-05 | 0E+00,7.15563464121E-02,1.0003799285888672E+03,-9.059393699999999E+02,-8.885675699999999E+02,1.1042460033378032E+00,1.2672363281249998E-02,0E+00,-1.7436850030995697E-03,-1.0204890459190557E-03,-7.985862453466395E-04,-7.504148928769265E-04,2.7008779810263223E-04,8.151227071269514E-06,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-8.6859E+03,2026-01-29 08:01:00,9E+00,prod-strategy-ap57,2026-02-01 09:27:56,-4.32433904752084E-01,9.765625E-04|binance_spot,0E+00,1.1265747543716302E+00,0E+00,0E+00,0E+00,-3.0579999999999995E-05 | 0E+00
fr-SEI-USDT-loong_bn_bnfutures_pm_mode_0,SEI-USDT-FTR,-1.7575646254140707E+00,-6.776518954140707E-01,-1.07991273E+00,1.7513846792280674E-01,-1.0049799680709839E+00,1E-04 | 0E+00,4.333562010000001E-02,5.002337646484375E+02,-4.7536499999999995E+02,-4.3335620100000006E+02,1.0523150939771282E+00,-9.44921875E-03,0E+00,-3.5134865929117775E-03,-1.3546704427085646E-03,-2.2717548199804364E-03,-2.009020660125332E-03,3.5011324764511534E-04,4.277116311584994E-06,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-5.025E+03,2025-12-09 16:10:01,8.5E+01,prod-strategy-ap85,2026-01-30 19:47:32,-6.776518954140707E-01,1.1587485515642815E-03|binance_spot,0E+00,1.228907737021422E+00,0E+00,0E+00,0E+00,-1.7264399999999999E-03 | 0E+00
fr-VET-USDT-loong_bn_bnfutures_pm_mode_asset13_1,VET-USDT-FTR,-1.847565627049133E+00,-7.500436770491329E-01,-1.0975219500000002E+00,1.3515320874284953E-01,-5.123979896306992E-01,4.958E-05 | 0E+00,8.818628002424342E-02,5.0030639266967773E+02,-2.05520515953E+03,-1.7786663982300001E+03,2.4343379557498368E-01,-1.8935888671875E-03,0E+00,-3.6928683185324987E-03,-1.4991686855065666E-03,-5.340206280189516E-04,-1.0241683838907187E-03,2.701408791154165E-04,1.8491793698483066E-05,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-2.14089E+05,2026-01-29 12:55:10,8E+00,prod-strategy-ap57,2026-01-31 18:27:09,-7.500436770367434E-01,1.8039687312088049E-03|binance_spot,0E+00,1.1908077814934188E+00,0E+00,0E+00,0E+00,-9.995999999999966E-05 | 0E+00
fr-SSV-USDT-loong_bn_bnfutures_pm_mode_asset13_0,SSV-USDT-FTR,-1.882184137377367E+00,-1.600815977377367E+00,-2.8136816E-01,1.7162438802188262E-01,-1.282233014702797E+00,-9.403E-05 | 0E+00,-5.379231870959063E-02,6.350371170043945E+02,-5.864103E+02,-5.720761321875E+02,1.082922856239726E+00,0E+00,0E+00,-2.9638962620894206E-03,-2.520822696047685E-03,-4.7981449166223714E-04,-2.0191465669776336E-03,2.702588296436458E-04,5.276251005882742E-06,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-1.4697E+02,2026-01-31 06:29:07,7E+00,prod-strategy-ap57,2026-02-02 03:28:05,0E+00,1.5459933006958249E-03|binance_spot,0E+00,1.2402394946860948E+00,8E+00,0E+00,0E+00,6.834900000000001E-04 | 0E+00
fr-UNI-USDC-loong_bn_bnfutures_pm_mode_usdc_1,UNI-USDC-FTR,-1.89850038E+00,0E+00,-1.89850038E+00,0E+00,0E+00,3.335E-05 | 0E+00,-4.3020588974714995E-02,0E+00,1.5932947536E+03,1.2899726828999999E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-1.1915562865630464E-03,0E+00,0E+00,1.4335735655307717E-05,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,3.3E+02,2026-01-22 18:50:42,0E+00,prod-strategy-ap85,2026-01-24 06:01:16,0E+00,1.7875383043923776E-03|binance_spot,0E+00,1.1812866035403091E+00,0E+00,0E+00,0E+00,1.18242E-03 | 0E+00
fr-UNI-USDC-loong_bn_bnfutures_pm_mode_usdc_0,UNI-USDC-FTR,-1.89850038E+00,0E+00,-1.89850038E+00,0E+00,0E+00,3.335E-05 | 0E+00,-4.3020588974714995E-02,0E+00,1.5932947536E+03,1.2899726828999999E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-1.1915562865630464E-03,0E+00,0E+00,1.4335735655307717E-05,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,3.3E+02,2026-01-03 06:49:44,0E+00,prod-strategy-ap85,2026-01-22 11:06:08,0E+00,1.7875383043923776E-03|binance_spot,0E+00,1.2642030598886975E+00,0E+00,0E+00,0E+00,1.18242E-03 | 0E+00
fr-ICP-USDT-loong_bn_bnfutures_pm_mode_2,ICP-USDT-FTR,-1.99277213E+00,0E+00,-1.99277213E+00,0E+00,0E+00,-2.8738E-04 | 0E+00,-4.75135668010724E-01,0E+00,-2.0872035011999997E+03,-1.6533358898E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-9.547569888869446E-04,0E+00,0E+00,1.8779700105350264E-05,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-6.2E+02,2026-01-04 02:22:30,0E+00,prod-strategy-ap85,2026-01-13 08:42:03,0E+00,1.1240164855752521E-03|binance_spot,0E+00,1.206424182760774E+00,0E+00,0E+00,0E+00,-1.13532E-03 | 0E+00
fr-ICP-USDT-loong_bn_bnfutures_pm_mode_1,ICP-USDT-FTR,-1.9927721300000003E+00,0E+00,-1.9927721300000003E+00,0E+00,0E+00,-2.8738E-04 | 0E+00,-4.75135668010724E-01,0E+00,-2.0872035011999997E+03,-1.6533358898E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-9.547569888869447E-04,0E+00,0E+00,1.8779700105350264E-05,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-6.2E+02,2025-12-24 04:48:42,0E+00,prod-strategy-ap85,2026-01-04 09:34:36,0E+00,1.1240164855752521E-03|binance_spot,0E+00,1.2001076468933713E+00,0E+00,0E+00,0E+00,-1.13532E-03 | 0E+00
fr-PARTI-USDT-loong_bn_bnfutures_pm_mode_asset10_2,PARTI-USDT-FTR,-2.0074566808622283E+00,-5.337093580862228E+00,3.3296368999999997E+00,4.160099762957543E-01,-5.9371402114629745E+00,5E-05 | 0E+00,8.643838477999999E-02,1.5417645797729492E+03,-2.06223045E+03,-1.7287676955999998E+03,7.47619927623971E-01,-1.712635498046875E-02,0E+00,-1.3020513684118104E-03,-3.4616786835563475E-03,1.6145804170431097E-03,-3.850873401396547E-03,2.698271719000178E-04,1.8555004040983796E-05,asset10_virtual@m6r3teozmanagedsub.com,asset10_virtual@m6r3teozmanagedsub.com,-2.309E+04,2026-01-27 14:35:10,1.2E+01,prod-strategy-ap86,2026-01-28 13:54:23,-1.5898740889377754E+00,1.6025641025640969E-03|binance_spot,0E+00,1.2188831102807922E+00,0E+00,0E+00,0E+00,2.1999999999999993E-03 | 0E+00
fr-DOT-USDT-loong_bn_bnfutures_pm_mode_asset13_0,DOT-USDT-FTR,-2.2273067299999996E+00,0E+00,-2.2273067299999996E+00,0E+00,0E+00,-3.792E-05 | 0E+00,-5.822842733493697E-02,0E+00,-1.911297E+03,-1.5355597925880002E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-1.1653378464990002E-03,0E+00,0E+00,1.7196974062001755E-05,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-1.0086E+03,2026-01-19 00:03:22,0E+00,prod-strategy-ap57,2026-01-25 06:57:06,0E+00,1.3140604467805073E-03|binance_spot,0E+00,1.1715568439879582E+00,0E+00,0E+00,0E+00,-1.3123100000000001E-03 | 0E+00
fr-DOT-USDT-loong_bn_bnfutures_pm_mode_asset10_0,DOT-USDT-FTR,-2.2889187300000002E+00,0E+00,-2.2889187300000002E+00,0E+00,0E+00,-3.792E-05 | 0E+00,-5.98391482576464E-02,0E+00,-1.9641675E+03,-1.57803661017E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-1.1653378492414727E-03,0E+00,0E+00,1.7672678579481278E-05,asset10_virtual@m6r3teozmanagedsub.com,asset10_virtual@m6r3teozmanagedsub.com,-1.0365E+03,2026-01-19 00:03:22,0E+00,prod-strategy-ap86,2026-01-25 06:17:33,0E+00,1.3140604467805073E-03|binance_spot,0E+00,1.1715568439879582E+00,0E+00,0E+00,0E+00,-1.3123100000000001E-03 | 0E+00
fr-FF-USDT-loong_bn_bnfutures_pm_mode_asset13_1,FF-USDT-FTR,-2.4608851961090834E+00,-4.565128176109083E+00,2.10424298E+00,1.6240002768463455E+00,-1.9017138183116913E+01,2.33E-05 | 0E+00,3.395068956200001E-02,6.007985641479492E+03,-1.7170004764799999E+03,-1.4571111400000002E+03,3.499117049633198E+00,2.9449731445312502E-02,0E+00,-4.0960237639700483E-04,-7.598433898695039E-04,1.225534301722432E-03,-3.1653101917923127E-03,2.7030695040849474E-04,1.5448783029780933E-05,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-1.8173E+04,2026-01-23 02:21:14,1.4E+01,prod-strategy-ap57,2026-02-02 09:27:55,-5.242155779707783E+00,2.245508982035904E-03|binance_spot,6.153846153846154E-01,1.0056512648522908E+00,4E+00,0E+00,8E+00,1.0505500000000001E-03 | 0E+00
